date,season,game_pk,home_team,away_team,home_sp_id,away_sp_id,home_sp_k9,home_sp_bb9,home_sp_xfip,home_sp_gb_pct,away_sp_k9,away_sp_bb9,away_sp_xfip,away_sp_gb_pct,home_team_wrc_plus,home_team_obp,away_team_wrc_plus,away_team_obp,home_sp_xra9,away_sp_xra9,combined_sp_xra9,home_bullpen_era14,away_bullpen_era14,park_factor,home_sp_fi_ra9,home_sp_fi_bb_rate,away_sp_fi_ra9,away_sp_fi_bb_rate,home_top3_obp,home_top3_iso,away_top3_obp,away_top3_iso,home_win,home_runs,away_runs,total_runs,first_inning_run
2025-04-09,2025,778387,DET,NYY,656427,608331,9.53,3.18,3.5,0.444,9.0,2.7,3.95,0.486,96.5,0.299,116.9,0.336,3.5,3.95,7.45,4.38,3.95,0.96,4.4,0.085,4.4,0.085,0.304,0.289,0.386,0.3,0,3,4,7,0
2025-04-10,2025,778382,TBR,LAA,641793,667755,6.92,1.38,3.07,0.432,10.22,3.65,4.2,0.63,106.5,0.338,101.9,0.312,3.07,4.2,7.27,3.82,7.18,0.98,4.4,0.085,4.4,0.085,0.264,0.147,0.29,0.169,0,1,11,12,1
2025-04-10,2025,778373,KCR,MIN,608379,641927,6.52,4.66,3.25,0.414,10.8,6.75,8.85,0.217,85.7,0.266,98.2,0.304,3.25,8.85,12.1,5.06,2.98,1.02,4.4,0.085,4.4,0.085,0.315,0.137,0.315,0.173,1,3,2,5,1
2025-04-10,2025,778371,COL,MIL,663372,682990,8.1,1.8,4.55,0.515,8.6,3.2,4.1,0.435,87.7,0.281,114.0,0.34,4.55,4.1,8.65,9.68,6.8,1.12,4.4,0.085,4.4,0.085,0.314,0.167,0.32,0.265,1,7,2,9,1
2025-04-10,2025,778377,BOS,TOR,621111,605135,7.0,1.0,6.59,0.485,11.37,1.42,1.1,0.455,102.7,0.322,93.1,0.312,6.59,1.1,7.69,5.16,5.14,1.06,4.4,0.085,4.4,0.085,0.323,0.15,0.338,0.114,1,4,3,7,0
2025-04-10,2025,778384,ATL,PHI,680885,666200,9.0,0.64,1.58,0.6,14.66,3.09,2.04,0.478,92.6,0.305,112.5,0.369,1.58,2.04,3.62,4.86,4.72,1.02,4.4,0.085,4.4,0.085,0.333,0.144,0.398,0.25,1,4,2,6,1
2025-04-10,2025,778378,CLE,CHW,668909,686563,8.22,4.7,4.58,0.385,8.31,6.23,5.57,0.565,89.8,0.295,88.7,0.286,4.58,5.57,10.15,4.43,4.91,0.97,4.4,0.085,4.4,0.085,0.373,0.243,0.257,0.095,1,6,1,7,1
2025-04-11,2025,778367,TBR,ATL,671737,693821,11.45,3.27,4.33,0.36,6.75,4.5,9.65,0.5,103.7,0.332,95.9,0.321,4.33,9.65,13.98,4.26,3.92,0.98,4.4,0.085,4.4,0.085,0.274,0.143,0.337,0.177,1,6,3,9,1
2025-04-11,2025,778365,STL,PHI,669467,605400,8.68,4.82,5.61,0.778,7.94,0.79,6.5,0.472,112.0,0.341,109.5,0.359,5.61,6.5,12.11,7.63,4.98,0.99,4.4,0.085,4.4,0.085,0.393,0.137,0.379,0.147,1,2,0,2,0
2025-04-11,2025,778360,SEA,TEX,682243,594798,6.97,4.35,4.31,0.371,7.59,1.69,4.74,0.438,95.0,0.315,85.7,0.257,4.31,4.74,9.05,4.27,5.89,0.93,4.4,0.085,4.4,0.085,0.304,0.204,0.231,0.14,1,5,3,8,1
2025-04-11,2025,778361,SDP,COL,601713,608566,7.2,2.7,3.75,0.414,5.73,4.91,3.51,0.531,112.1,0.364,94.0,0.3,3.75,3.51,7.26,2.08,9.16,0.96,4.4,0.085,4.4,0.085,0.386,0.138,0.329,0.109,1,8,0,8,0
2025-04-11,2025,778370,NYY,SFG,573186,592662,6.23,4.15,4.65,0.464,5.06,5.06,7.37,0.375,125.5,0.357,97.5,0.295,4.65,7.37,12.02,4.54,3.48,1.02,4.4,0.085,4.4,0.085,0.432,0.309,0.359,0.164,0,1,9,10,1
2025-04-11,2025,778369,MIA,WSN,665795,680730,8.6,3.2,4.1,0.435,5.11,4.38,3.47,0.378,106.4,0.328,103.4,0.317,4.1,3.47,7.57,5.52,5.87,0.97,4.4,0.085,4.4,0.085,0.36,0.101,0.345,0.294,0,4,7,11,0
2025-04-11,2025,778363,MIN,DET,701581,681857,8.6,3.2,4.1,0.435,8.71,4.35,3.92,0.5,97.3,0.303,122.1,0.379,4.1,3.92,8.02,3.25,5.02,0.99,4.4,0.085,4.4,0.085,0.305,0.165,0.265,0.308,0,6,7,13,0
2025-04-11,2025,778368,HOU,LAA,669854,686799,12.15,8.1,3.15,0.316,6.55,2.45,6.06,0.375,89.8,0.296,108.5,0.32,3.15,6.06,9.21,4.4,6.06,1.0,4.4,0.085,4.4,0.085,0.349,0.097,0.299,0.234,1,14,3,17,0
2025-04-11,2025,778375,CLE,KCR,676440,663460,5.59,2.79,8.53,0.424,11.37,2.13,1.57,0.414,102.2,0.31,86.1,0.269,8.53,1.57,10.1,4.35,4.35,0.97,4.4,0.085,4.4,0.085,0.372,0.241,0.316,0.133,1,7,0,7,0
2025-04-11,2025,778374,CIN,PIT,663903,663559,11.25,2.25,1.4,0.355,8.1,0.9,4.55,0.412,87.4,0.267,88.6,0.298,1.4,4.55,5.95,4.91,5.13,1.07,4.4,0.085,4.4,0.085,0.29,0.127,0.329,0.165,1,5,3,8,1
2025-04-11,2025,778366,CHW,BOS,663436,656794,3.38,3.38,6.24,0.45,9.72,5.4,3.15,0.462,86.0,0.273,101.3,0.323,6.24,3.15,9.39,5.0,5.8,1.01,4.4,0.085,4.4,0.085,0.253,0.062,0.339,0.139,1,11,1,12,0
2025-04-11,2025,778358,ATH,NYM,676664,656288,6.23,1.38,4.23,0.475,9.31,4.66,3.98,0.6,96.8,0.305,92.3,0.293,4.23,3.98,8.21,5.73,2.89,1.05,4.4,0.085,4.4,0.085,0.335,0.248,0.382,0.206,0,6,7,13,0
2025-04-11,2025,778364,ARI,MIL,593958,500779,15.3,3.6,3.55,0.35,8.6,3.2,4.1,0.435,101.1,0.337,97.3,0.281,3.55,4.1,7.65,2.23,7.48,1.03,4.4,0.085,4.4,0.085,0.406,0.299,0.309,0.246,0,0,7,7,0
2025-04-11,2025,778356,LAD,CHC,808967,571510,10.69,3.38,3.52,0.684,8.18,3.27,2.7,0.367,88.1,0.25,111.7,0.347,3.52,2.7,6.22,3.12,5.86,1.01,0.0,0.077,4.4,0.085,0.381,0.285,0.384,0.234,1,3,0,3,0
2025-04-12,2025,778348,MIN,DET,663978,695549,4.91,7.36,9.83,0.387,7.27,7.27,6.96,0.462,99.3,0.314,119.5,0.377,9.83,6.96,16.79,4.07,4.42,0.99,4.4,0.085,4.4,0.085,0.301,0.15,0.356,0.261,0,0,4,4,1
2025-04-12,2025,778353,TBR,ATL,656876,700363,7.2,0.9,1.85,0.462,10.38,6.23,4.42,0.393,105.1,0.333,96.8,0.32,1.85,4.42,6.27,4.7,4.03,0.98,4.4,0.085,4.4,0.085,0.264,0.133,0.341,0.187,0,4,5,9,1
2025-04-12,2025,778347,STL,PHI,571945,650911,4.5,3.38,3.28,0.424,13.09,2.45,4.88,0.444,116.2,0.382,102.3,0.339,3.28,4.88,8.16,7.31,4.58,0.99,4.4,0.085,4.4,0.085,0.287,0.089,0.362,0.135,0,1,4,5,1
2025-04-12,2025,778341,SEA,TEX,693433,677958,8.25,2.25,4.23,0.394,4.5,2.25,6.15,0.562,97.5,0.319,87.0,0.264,4.23,6.15,10.38,3.74,6.29,0.93,4.4,0.085,4.4,0.085,0.341,0.241,0.302,0.16,1,9,2,11,1
2025-04-12,2025,778352,SDP,COL,606996,801403,7.2,9.0,9.75,0.333,11.57,1.93,6.79,0.467,114.4,0.366,93.6,0.301,9.75,6.79,16.54,2.2,8.85,0.96,4.4,0.085,4.4,0.085,0.377,0.154,0.342,0.141,1,2,0,2,1
2025-04-12,2025,778355,NYY,SFG,701542,663855,9.0,5.0,4.26,0.5,8.74,2.38,4.83,0.6,113.3,0.335,102.1,0.315,4.26,4.83,9.09,4.82,3.4,1.02,4.4,0.085,4.4,0.085,0.374,0.284,0.376,0.184,1,8,4,12,1
2025-04-12,2025,778354,MIA,WSN,645261,592866,10.24,3.72,3.46,0.739,8.1,1.8,3.25,0.441,93.4,0.302,104.9,0.322,3.46,3.25,6.71,6.55,5.44,0.97,4.4,0.085,4.4,0.085,0.363,0.121,0.39,0.283,1,7,6,13,0
2025-04-12,2025,778362,BAL,TOR,608372,670102,4.82,2.89,4.76,0.375,7.94,3.97,5.27,0.433,98.9,0.307,91.4,0.309,4.76,5.27,10.03,3.55,4.93,0.98,4.4,0.085,4.4,0.085,0.363,0.172,0.331,0.047,1,5,4,9,1
2025-04-12,2025,778351,HOU,LAA,687473,542881,10.12,2.25,3.28,0.316,8.38,5.59,7.49,0.259,95.8,0.315,107.5,0.319,3.28,7.49,10.77,4.5,8.08,1.0,4.4,0.085,4.4,0.085,0.372,0.109,0.296,0.244,0,1,4,5,1
2025-04-12,2025,778359,CLE,KCR,682847,547179,4.35,3.48,5.86,0.476,7.94,2.38,3.33,0.412,96.6,0.312,85.0,0.271,5.86,3.33,9.19,3.92,5.02,0.97,4.4,0.085,4.4,0.085,0.368,0.216,0.323,0.126,1,6,3,9,0
2025-04-12,2025,778357,CIN,PIT,671096,571760,8.6,3.2,4.1,0.435,9.0,1.5,1.65,0.364,78.7,0.24,86.5,0.287,4.1,1.65,5.75,4.42,4.75,1.07,4.4,0.085,4.4,0.085,0.296,0.12,0.324,0.104,1,5,2,7,0
2025-04-12,2025,778349,CHW,BOS,527048,690916,9.49,3.65,2.5,0.259,6.0,3.0,4.98,0.385,87.0,0.285,104.1,0.352,2.5,4.98,7.48,4.85,6.36,1.01,4.4,0.085,4.4,0.085,0.264,0.044,0.36,0.168,1,3,2,5,0
2025-04-12,2025,778346,ATH,NYM,669372,656849,8.6,3.2,4.1,0.435,10.12,6.75,5.87,0.538,102.9,0.316,91.7,0.286,4.1,5.87,9.97,6.26,3.32,1.05,4.4,0.085,4.4,0.085,0.343,0.261,0.383,0.219,1,3,1,4,0
2025-04-12,2025,778350,ARI,MIL,669203,694477,11.42,7.27,6.73,0.407,8.44,5.91,5.68,0.207,116.9,0.352,108.5,0.329,6.73,5.68,12.41,3.2,7.19,1.03,4.4,0.085,4.4,0.085,0.427,0.271,0.317,0.233,1,5,4,9,0
2025-04-12,2025,778345,LAD,CHC,808963,676962,9.35,11.42,4.88,0.391,11.57,6.94,5.38,0.459,115.2,0.347,107.2,0.334,4.88,5.38,10.26,2.66,5.35,1.01,9.0,0.125,4.4,0.085,0.405,0.24,0.379,0.226,0,0,16,16,0
2025-04-13,2025,778335,MIN,DET,680573,663554,10.61,4.82,3.79,0.276,9.53,4.76,2.62,0.308,96.0,0.305,113.8,0.361,3.79,2.62,6.41,3.62,3.76,0.99,4.4,0.085,4.4,0.085,0.29,0.136,0.269,0.261,1,5,1,6,1
2025-04-13,2025,778339,NYY,SFG,607074,657277,10.8,4.86,4.71,0.585,10.31,1.47,2.06,0.556,114.0,0.341,102.3,0.305,4.71,2.06,6.77,4.66,3.95,1.02,6.0,0.091,3.0,0.154,0.388,0.299,0.316,0.178,0,4,5,9,1
2025-04-13,2025,778337,MIA,WSN,615698,669022,6.23,1.04,5.46,0.5,13.78,1.65,2.42,0.289,110.1,0.333,102.3,0.321,5.46,2.42,7.88,6.97,4.24,0.97,4.4,0.085,3.0,0.0,0.37,0.121,0.404,0.26,1,11,4,15,0
2025-04-13,2025,778334,SEA,TEX,669302,543135,12.74,1.53,2.3,0.541,9.61,0.92,2.29,0.604,101.4,0.33,86.6,0.266,2.3,2.29,4.59,3.83,7.4,0.93,6.0,0.077,0.0,0.085,0.337,0.258,0.313,0.13,1,3,1,4,1
2025-04-13,2025,778336,STL,PHI,669461,554430,8.49,0.0,2.38,0.5,12.5,2.5,3.54,0.4,109.8,0.342,110.1,0.351,2.38,3.54,5.92,7.35,3.75,0.99,4.4,0.085,0.0,0.085,0.381,0.12,0.383,0.222,1,7,0,7,0
2025-04-13,2025,778330,SDP,COL,650633,607536,10.8,4.72,4.5,0.526,7.11,0.0,2.41,0.533,104.3,0.315,90.0,0.289,4.5,2.41,6.91,2.2,9.24,0.96,3.0,0.357,0.0,0.085,0.366,0.163,0.351,0.131,1,6,0,6,1
2025-04-13,2025,778340,TBR,ATL,671212,519242,8.6,3.2,4.1,0.435,10.43,0.61,3.22,0.37,102.8,0.326,102.6,0.331,4.1,3.22,7.32,5.49,4.08,0.98,4.4,0.085,9.0,0.067,0.265,0.139,0.358,0.188,1,8,3,11,1
2025-04-13,2025,778331,LAD,CHC,607192,607067,12.86,10.29,3.72,0.533,3.38,0.0,2.4,0.333,110.7,0.336,113.3,0.35,3.72,2.4,6.12,5.73,4.63,1.01,4.4,0.085,4.4,0.085,0.352,0.259,0.386,0.206,0,2,4,6,0
2025-04-13,2025,778342,CLE,KCR,594902,666142,7.07,3.21,4.51,0.341,13.5,2.25,1.9,0.421,108.9,0.325,83.6,0.267,4.51,1.9,6.41,3.68,5.88,0.97,0.0,0.2,3.0,0.071,0.352,0.2,0.321,0.184,0,2,4,6,0
2025-04-13,2025,778332,ARI,MIL,668678,642547,10.91,4.6,3.92,0.286,11.0,2.0,3.54,0.341,118.0,0.361,105.3,0.319,3.92,3.54,7.46,3.2,5.98,1.03,3.0,0.083,3.0,0.0,0.429,0.258,0.312,0.232,1,5,2,7,1
2025-04-13,2025,778333,ATH,NYM,622663,673540,7.11,3.32,5.57,0.322,11.57,2.89,2.94,0.625,98.8,0.313,90.3,0.283,5.57,2.94,8.51,6.11,3.56,1.05,18.0,0.125,4.4,0.085,0.336,0.234,0.38,0.204,0,0,8,8,0
2025-04-13,2025,778329,HOU,LAA,669713,543294,8.25,2.25,4.48,0.333,6.55,1.64,3.42,0.355,95.1,0.313,108.3,0.319,4.48,3.42,7.9,4.5,8.03,1.0,4.4,0.085,4.4,0.085,0.37,0.128,0.303,0.249,1,7,3,10,1
2025-04-13,2025,778338,CHW,BOS,681343,676979,6.94,3.86,3.15,0.621,8.2,3.38,3.15,0.451,88.6,0.279,99.6,0.32,3.15,3.15,6.3,4.58,6.99,1.01,4.4,0.085,0.0,0.154,0.265,0.088,0.332,0.132,0,1,3,4,0
2025-04-13,2025,778343,CIN,PIT,668881,669387,9.86,1.29,2.01,0.224,10.38,4.15,2.23,0.519,91.2,0.283,86.3,0.29,2.01,2.23,4.24,4.54,4.7,1.07,0.0,0.1,4.4,0.085,0.297,0.111,0.318,0.168,1,4,0,4,0
2025-04-13,2025,778344,BAL,TOR,700249,621244,11.17,1.86,1.29,0.382,8.1,4.32,5.13,0.388,99.1,0.303,118.1,0.388,1.29,5.13,6.42,3.72,3.67,0.98,4.4,0.085,3.0,0.0,0.358,0.19,0.339,0.072,0,6,7,13,1
2025-04-14,2025,778322,TOR,ATL,687922,656550,9.58,2.61,1.89,0.417,11.0,8.0,4.82,0.318,94.9,0.318,87.9,0.252,1.89,4.82,6.71,3.96,4.31,1.0,4.4,0.085,4.4,0.085,0.337,0.071,0.32,0.151,0,4,8,12,1
2025-04-14,2025,778328,TBR,BOS,669358,656557,11.08,2.77,2.61,0.452,5.62,3.94,5.84,0.449,106.7,0.336,100.4,0.32,2.61,5.84,8.45,5.58,7.24,0.98,4.4,0.085,6.0,0.0,0.281,0.178,0.326,0.123,1,16,1,17,1
2025-04-14,2025,778325,STL,HOU,543243,664285,10.69,1.12,4.78,0.256,10.7,3.57,3.77,0.537,117.5,0.373,95.8,0.315,4.78,3.77,8.55,7.5,4.22,0.99,3.0,0.0,6.0,0.154,0.299,0.113,0.363,0.138,1,8,3,11,0
2025-04-14,2025,778321,PIT,WSN,694973,695418,9.82,1.47,1.46,0.596,7.2,7.2,3.95,0.5,83.3,0.278,104.1,0.333,1.46,3.95,5.41,4.43,5.67,0.97,0.0,0.0,4.4,0.085,0.314,0.157,0.441,0.208,1,10,3,13,1
2025-04-14,2025,778315,SDP,CHC,656302,592791,11.05,3.68,2.81,0.381,7.71,2.2,5.35,0.34,112.3,0.359,113.1,0.345,2.81,5.35,8.16,2.3,2.15,0.96,18.0,0.053,0.0,0.0,0.36,0.157,0.373,0.201,1,10,4,14,0
2025-04-14,2025,778327,NYY,KCR,471911,607625,7.71,2.31,6.66,0.359,7.2,4.2,4.02,0.37,112.1,0.335,86.2,0.274,6.66,4.02,10.68,4.96,5.26,1.02,4.4,0.085,0.0,0.091,0.39,0.32,0.338,0.13,1,4,1,5,0
2025-04-14,2025,778324,MIN,NYM,657746,605280,8.1,0.0,3.63,0.378,12.27,5.52,2.47,0.513,97.1,0.305,95.5,0.297,3.63,2.47,6.1,3.54,3.4,0.99,3.0,0.0,6.0,0.25,0.298,0.177,0.38,0.195,0,1,5,6,0
2025-04-14,2025,778323,MIL,DET,641302,669373,8.76,5.11,4.2,0.219,8.82,2.2,4.31,0.408,100.0,0.298,96.6,0.292,4.2,4.31,8.51,5.7,3.76,1.0,4.4,0.085,0.0,0.0,0.308,0.262,0.335,0.165,0,1,9,10,1
2025-04-14,2025,778326,LAD,COL,669160,622608,5.73,4.91,3.51,0.6,4.15,2.08,4.92,0.559,106.7,0.328,85.7,0.276,3.51,4.92,8.43,5.79,8.44,1.01,4.4,0.085,0.0,0.0,0.38,0.21,0.336,0.081,1,5,3,8,1
2025-04-14,2025,778320,PHI,SFG,592836,694738,7.84,3.48,3.15,0.448,11.17,3.72,1.91,0.407,98.7,0.327,102.8,0.315,3.15,1.91,5.06,4.54,4.12,1.02,4.4,0.085,4.4,0.085,0.338,0.123,0.378,0.209,0,4,10,14,1
2025-04-15,2025,778314,PIT,WSN,656605,663623,7.41,3.18,2.91,0.434,7.04,3.52,6.15,0.373,86.8,0.291,100.6,0.321,2.91,6.15,9.06,4.36,7.14,0.97,0.0,0.083,15.0,0.133,0.319,0.143,0.379,0.231,0,0,3,3,1
2025-04-15,2025,778306,TEX,LAA,641816,579328,7.9,4.61,2.93,0.324,8.0,4.0,5.59,0.4,88.2,0.267,107.8,0.313,2.93,5.59,8.52,6.11,9.17,1.01,0.0,0.231,12.0,0.071,0.24,0.122,0.293,0.246,1,4,0,4,0
2025-04-15,2025,778319,TBR,BOS,686752,621111,9.19,4.02,5.96,0.469,8.22,1.17,4.65,0.438,112.0,0.348,98.1,0.313,5.96,4.65,10.61,5.49,7.55,0.98,0.0,0.188,6.0,0.0,0.291,0.198,0.315,0.117,0,4,7,11,1
2025-04-15,2025,778308,STL,HOU,607200,686613,3.07,4.91,5.88,0.409,9.0,1.5,2.37,0.591,112.2,0.343,95.0,0.312,5.88,2.37,8.25,7.74,3.67,0.99,15.0,0.188,6.0,0.0,0.347,0.134,0.35,0.131,0,0,2,2,0
2025-04-15,2025,778305,SDP,CHC,681190,684007,3.52,7.04,4.72,0.386,5.4,2.7,4.52,0.329,106.9,0.327,113.8,0.345,4.72,4.52,9.24,2.55,4.46,0.96,3.0,0.357,2.25,0.0,0.377,0.199,0.369,0.19,0,1,2,3,0
2025-04-15,2025,778311,TOR,ATL,592332,680885,6.52,1.4,3.51,0.314,8.55,1.35,2.5,0.583,92.4,0.309,97.1,0.316,3.51,2.5,6.01,3.86,4.86,1.0,9.0,0.083,0.0,0.085,0.324,0.072,0.299,0.161,1,6,3,9,1
2025-04-15,2025,778313,PHI,SFG,666200,434378,12.98,2.6,1.88,0.462,11.08,4.15,4.07,0.425,98.5,0.324,101.1,0.26,1.88,4.07,5.95,5.5,3.63,1.02,3.0,0.083,3.0,0.0,0.333,0.119,0.312,0.207,1,6,4,10,0
2025-04-15,2025,778318,MIA,ARI,687362,518876,7.71,3.21,4.36,0.395,4.3,5.52,6.9,0.415,99.7,0.32,116.9,0.36,4.36,6.9,11.26,6.93,2.56,0.97,6.0,0.0,18.0,0.167,0.362,0.09,0.437,0.257,0,4,10,14,0
2025-04-15,2025,778307,MIN,NYM,641927,656731,8.53,4.26,5.76,0.286,10.43,4.3,2.26,0.395,94.4,0.299,96.6,0.298,5.76,2.26,8.02,4.34,2.93,0.99,6.0,0.133,0.0,0.167,0.3,0.189,0.386,0.208,1,6,3,9,1
2025-04-15,2025,778310,MIL,DET,682990,656427,7.71,3.86,5.51,0.533,11.34,3.78,2.85,0.378,103.6,0.319,107.9,0.339,5.51,2.85,8.36,4.56,3.58,1.0,4.4,0.085,0.0,0.1,0.326,0.214,0.287,0.272,1,5,0,5,0
2025-04-15,2025,778302,LAD,COL,689017,663372,10.38,8.31,6.61,0.538,9.0,2.25,3.52,0.5,108.5,0.332,85.3,0.273,6.61,3.52,10.13,6.15,6.86,1.01,4.4,0.085,9.0,0.062,0.395,0.252,0.343,0.099,1,6,2,8,0
2025-04-15,2025,778309,CHW,ATH,680732,605488,5.54,2.77,6.3,0.444,9.82,4.3,4.17,0.333,85.6,0.248,97.2,0.307,6.3,4.17,10.47,4.95,5.02,1.01,9.0,0.133,9.0,0.176,0.246,0.081,0.336,0.226,0,3,12,15,1
2025-04-15,2025,778317,BAL,CLE,450203,671106,11.48,5.4,5.55,0.375,4.66,6.52,5.63,0.545,85.2,0.301,96.0,0.309,5.55,5.63,11.18,4.63,3.54,0.98,9.0,0.2,4.4,0.085,0.33,0.207,0.34,0.184,0,3,6,9,0
2025-04-15,2025,778312,NYY,KCR,608331,608379,11.12,1.59,2.33,0.519,6.6,4.8,4.15,0.432,113.9,0.335,88.1,0.28,2.33,4.15,6.48,4.56,5.25,1.02,0.0,0.091,0.0,0.0,0.379,0.284,0.328,0.183,1,4,2,6,0
2025-04-15,2025,778316,CIN,SEA,666157,622491,3.86,0.48,3.31,0.508,8.1,3.24,4.17,0.521,91.3,0.284,83.6,0.268,3.31,4.17,7.48,3.63,3.86,1.07,0.0,0.1,0.0,0.154,0.298,0.138,0.329,0.241,1,8,4,12,1
2025-04-16,2025,778296,PHI,SFG,605400,592662,9.37,2.76,5.35,0.49,7.98,6.14,6.08,0.359,102.2,0.33,103.8,0.314,5.35,6.08,11.43,5.45,4.0,1.02,0.0,0.091,0.0,0.091,0.366,0.208,0.366,0.227,0,4,11,15,1
2025-04-16,2025,778297,TOR,ATL,605135,675911,10.31,1.47,1.35,0.367,8.6,3.2,4.1,0.435,93.2,0.306,98.1,0.313,1.35,4.1,5.45,3.89,4.58,1.0,3.0,0.0,4.4,0.085,0.329,0.087,0.3,0.183,1,3,1,4,0
2025-04-16,2025,778289,TEX,LAA,571578,667755,0.0,4.5,7.9,0.235,8.1,3.6,3.85,0.667,86.1,0.263,103.6,0.302,7.9,3.85,11.75,5.63,9.45,1.01,4.4,0.085,3.0,0.077,0.227,0.091,0.285,0.232,1,3,1,4,0
2025-04-16,2025,778298,TBR,BOS,641793,656794,7.41,1.59,5.86,0.415,10.95,5.11,2.66,0.436,97.1,0.31,100.2,0.316,5.86,2.66,8.52,5.72,7.32,0.98,3.0,0.0,12.0,0.133,0.285,0.205,0.32,0.126,0,0,1,1,0
2025-04-16,2025,778290,STL,HOU,571927,669854,4.63,1.54,2.89,0.475,12.71,5.56,3.33,0.433,110.4,0.339,93.9,0.308,2.89,3.33,6.22,7.12,3.75,0.99,4.4,0.085,9.0,0.077,0.341,0.136,0.33,0.159,1,4,1,5,1
2025-04-16,2025,778288,SDP,CHC,601713,571510,9.53,2.12,2.5,0.419,9.0,3.71,3.5,0.311,106.1,0.325,112.7,0.342,2.5,3.5,6.0,2.89,4.15,0.96,0.0,0.0,0.0,0.154,0.375,0.202,0.373,0.201,1,4,2,6,0
2025-04-16,2025,778293,PIT,WSN,663559,680730,7.98,3.68,5.47,0.457,4.82,3.86,3.52,0.517,85.1,0.268,96.1,0.286,5.47,3.52,8.99,4.25,6.92,0.97,9.0,0.231,0.0,0.0,0.308,0.125,0.405,0.197,1,6,1,7,0
2025-04-16,2025,778299,MIN,NYM,701581,623211,7.71,1.93,2.72,0.385,7.15,1.59,3.5,0.483,97.7,0.305,96.6,0.294,2.72,3.5,6.22,4.57,3.35,0.99,4.4,0.085,4.4,0.085,0.292,0.156,0.382,0.233,1,4,3,7,0
2025-04-16,2025,778295,MIL,DET,500779,672456,2.7,0.0,2.55,0.55,8.6,3.2,4.1,0.435,105.3,0.324,99.3,0.298,2.55,4.1,6.65,4.6,3.82,1.0,4.4,0.085,4.4,0.085,0.303,0.197,0.37,0.059,1,5,1,6,0
2025-04-16,2025,778303,MIA,ARI,676974,694297,9.5,2.5,2.76,0.531,6.23,1.56,5.28,0.463,96.8,0.311,117.3,0.358,2.76,5.28,8.04,7.88,3.16,0.97,0.0,0.0,9.0,0.071,0.395,0.097,0.437,0.273,0,2,6,8,0
2025-04-16,2025,778287,LAD,COL,676272,608566,8.6,3.2,4.1,0.435,5.87,4.11,3.22,0.5,111.1,0.345,85.5,0.274,4.1,3.22,7.32,6.07,6.29,1.01,4.4,0.085,0.0,0.085,0.375,0.235,0.347,0.094,1,8,7,15,1
2025-04-16,2025,778304,CIN,SEA,607259,682243,8.44,2.25,4.46,0.3,7.63,4.7,3.87,0.34,93.5,0.295,99.8,0.325,4.46,3.87,8.33,3.5,4.09,1.07,0.0,0.085,0.0,0.25,0.305,0.197,0.337,0.247,0,3,5,8,1
2025-04-16,2025,778294,CHW,ATH,686563,674370,9.0,5.79,6.29,0.463,8.4,3.6,2.88,0.261,85.8,0.278,100.5,0.314,6.29,2.88,9.17,4.38,4.7,1.01,9.0,0.125,3.0,0.071,0.263,0.109,0.354,0.242,0,1,3,4,0
2025-04-16,2025,778301,BAL,CLE,665152,668909,6.91,1.88,6.08,0.426,10.22,4.38,3.39,0.389,102.0,0.301,96.8,0.311,6.08,3.39,9.47,4.62,3.27,0.98,12.0,0.0,6.0,0.154,0.31,0.147,0.344,0.186,1,9,1,10,0
2025-04-16,2025,778300,NYY,KCR,657376,663460,8.6,3.2,4.1,0.435,10.12,2.41,2.72,0.521,123.0,0.357,83.3,0.265,4.1,2.72,6.82,3.78,5.8,1.02,4.4,0.085,0.0,0.0,0.375,0.192,0.33,0.136,1,4,3,7,1
2025-04-17,2025,778281,TEX,LAA,677958,686799,4.76,3.18,5.71,0.5,5.28,3.52,5.69,0.51,88.7,0.271,103.4,0.304,5.71,5.69,11.4,5.63,6.95,1.01,9.0,0.0,9.0,0.0,0.239,0.085,0.283,0.222,1,5,3,8,1
2025-04-17,2025,778282,TBR,NYY,671737,701542,11.12,3.18,3.44,0.325,9.64,4.5,4.36,0.429,107.6,0.336,112.0,0.332,3.44,4.36,7.8,5.35,3.78,0.98,15.0,0.222,0.0,0.1,0.322,0.219,0.433,0.287,0,3,6,9,1
2025-04-17,2025,778280,PIT,WSN,571760,592866,9.0,2.0,2.87,0.413,6.75,1.84,4.04,0.444,86.9,0.288,89.2,0.266,2.87,4.04,6.91,4.25,8.05,0.97,3.0,0.0,3.0,0.091,0.32,0.155,0.358,0.193,1,1,0,1,1
2025-04-17,2025,778279,PHI,SFG,650911,663855,9.87,2.6,4.25,0.458,8.22,3.52,4.58,0.511,99.3,0.321,101.2,0.271,4.25,4.58,8.83,6.53,3.57,1.02,6.0,0.154,9.0,0.062,0.345,0.149,0.276,0.14,1,6,4,10,1
2025-04-17,2025,778278,NYM,STL,656288,669467,7.8,4.8,4.75,0.5,7.16,3.86,4.44,0.696,97.3,0.3,110.6,0.342,4.75,4.44,9.19,3.42,6.95,0.96,0.0,0.091,3.0,0.214,0.383,0.223,0.343,0.145,1,4,1,5,0
2025-04-17,2025,778291,MIA,ARI,665795,593958,7.94,4.76,5.27,0.312,11.02,3.31,3.39,0.476,115.3,0.353,118.3,0.356,5.27,3.39,8.66,8.05,2.61,0.97,4.4,0.085,9.0,0.077,0.371,0.11,0.428,0.274,0,4,6,10,1
